mz,time,Name,note
217.8846,3.9976,"1,2,4,5-Tetrachlorobenzene",mz3
235.8767,5.1755,"2,3,4,6-Tetrachlorophenol",mz3
123.0398,3.1785,Benzoic acid-1,mz3
210.0677,7.2986,Benzyl salicylate,mz3
157.1224,5.1553,"1,8-Cineole",mz3
102.0465,3.6887,trans Cinnamaldehyde,mz3
116.0622,4.6286,Cinnamyl acetate,mz3
116.0616,4.6263,Cinnamyl alcohol,mz3
88.0474,8.0705,Ethyl butyrate-1,mz3
88.0474,10.1085,Ethyl butyrate-2,mz3
122.1046,5.1553,Geraniol,mz3
95.0493,9.8808,Hydroxycitronellal,mz3
108.0888,3.8189,d-Limonene ,mz3
151.1072,3.8167,Thymol ,mz3
153.0504,4.373,Vanillin,mz3
88.0518,8.1198,Butyric acid,mz3
173.1325,8.1342,Hexanoic acid,mz3
89.0597,3.8385,Valeric acid,mz3
137.0363,7.22,Tetraethyl ethylenediphosphate,mz3
101.0597,10.7415,Ethyl oleate,mz3
321.8611,7.7336,HFPO-DA,mz3
583.9844,22.9185,NEtFOSAA,mz3
168.9885,18.5241,PFBS,mz3
270.9753,3.7855,PFHxA,mz3
316.9273,16.2087,PFHpA,mz3
130.9152,19.5026,PFHxS,mz3
168.4802,13.8348,PFOA,mz3
502.9766,21.4859,PFOS,mz3
218.9023,14.8518,PFNA,mz3
169.0493,20.8482,PFDA,mz3
268.8239,18.3975,PFUnA,mz3
572.1501,19.579,NMeFOSAA,mz3
162.8538,22.3167,PFDoA,mz3
618.8948,22.0271,PFTrDA,mz3
134.9928,23.2757,PFTA,mz3
563.8453,21.2321,11Cl-PF3OUdS,mz3
613.944,7.5552,9Cl-PF3ONS,mz3
180.864,11.6446,ADONA,mz3
103.0499,4.851,Glyphosate,mz3
363.2556,20.6285,"Cholic acid sodium (5b-cholanic acid-3a,7a,12a-triol, CA),",mz3
409.2881,20.8846,"a-muricholic acid (5b-cholanic acid-3a,6b,7a-triol, aMCA),",mz3
392.2524,22.2993,"b-muricholic acid (5b-cholanic acid-3a,6b,7b-triol, bMCA),",mz3
392.2524,22.5665,omega-muricholic acid,mz3
391.2486,21.4932,"Hyocholic acid (3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid)",mz3
410.3011,20.8592,deoxycholate sodium,mz3
410.3011,22.016,deoxycholate sodium-1,mz3
248.1776,20.5621," hyodeoxycholic acid (5b-cholanic acid3a,6a-diol, HDCA),",mz3
141.082,21.2713,"ursodeoxycholic acid (5b-cholanic acid-3a, 7b-diol, UDCA),",mz3
550.298,14.0057,tauro-b-muricholic acid sodium,mz3
520.2756,12.6104,sodium taurochenodeoxycholate,mz3
445.2594,15.6066,sodium taurohyodeoxycholate hedrate,mz3
489.3207,20.6897,taurolithocholic sodium salt,mz3
453.4503,22.8836,glycocholic acid hydrate,mz3
431.3298,20.6974,glycocholic acid,mz3
378.2436,21.5503,sodium glycochenodeoxycholate,mz3
128.0526,22.3055,glycodeoxycholic acid sodium salt,mz3
448.3549,22.3075,"glycohyodeoxycholic acid [5b-cholanic acid-3a,6a-diol-N-(carboxymethyl)-amide],",mz3
448.3549,18.3626,"glycoursodeoxycholic acid [5b-cholanic acid-3a,7b-diol-N- (carboxymethyl)-amide],",mz3
434.3168,19.2536,glycolithocholic acid [5b-cholanic acid3a-ol-N-(carboxymethyl)-amide],mz3
